Timestamp,IP Address,MAC Address,User-Agent,Username,Input Data,Attack Type,Outcome
2025-03-20 22:02:45,192.168.1.189,00:79:45:58:95:91,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-26 03:33:20,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-21 16:22:34,192.168.1.54,00:61:45:81:65:84,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-27 22:23:09,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-21 03:58:32,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-01-26 16:25:46,192.168.1.214,00:92:43:36:40:89,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-21 02:37:56,192.168.1.58,00:99:14:82:54:18,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-08 18:22:34,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-11 20:32:04,192.168.1.215,00:33:38:68:95:75,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-02 01:55:49,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-21 20:34:53,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-10 18:25:55,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-20 02:15:56,192.168.1.171,00:76:47:14:16:97,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-02-12 01:32:06,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-07 22:14:26,192.168.1.167,00:49:25:82:56:10,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-30 08:36:25,192.168.1.197,00:63:43:75:36:48,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-28 14:11:10,192.168.1.29,00:20:47:48:43:89,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-15 10:35:23,192.168.1.117,00:96:16:53:62:59,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-21 20:16:18,192.168.1.118,00:31:30:67:93:93,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-19 13:22:56,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-22 02:11:48,192.168.1.217,00:30:69:14:28:47,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-09 08:38:10,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-22 06:50:28,192.168.1.115,00:77:55:94:41:93,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-01-21 03:59:40,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-01 05:54:17,192.168.1.64,00:54:76:44:90:44,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-01-21 18:58:48,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-06 20:42:59,192.168.1.85,00:98:11:30:30:60,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-07 15:18:11,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-19 23:27:13,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-16 22:08:14,192.168.1.98,00:26:60:21:99:71,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-02 11:23:16,192.168.1.200,00:88:49:19:60:67,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-07 10:31:53,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-01 21:39:49,192.168.1.219,00:49:29:94:41:46,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-16 02:08:43,192.168.1.202,00:53:78:11:47:68,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-02 14:54:53,192.168.1.244,00:91:59:17:97:82,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-23 12:10:43,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-24 23:47:08,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-27 06:06:41,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-10 04:12:38,192.168.1.232,00:12:99:57:17:19,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-09 12:30:06,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-09 19:40:44,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-20 10:16:48,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-29 19:45:12,192.168.1.165,00:85:92:76:98:47,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-28 10:04:13,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-06 01:14:01,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-16 00:46:29,192.168.1.64,00:96:10:81:47:37,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-11 11:42:45,192.168.1.21,00:52:89:28:98:13,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-25 08:43:41,192.168.1.196,00:18:65:89:87:91,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-10 22:53:58,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-19 22:01:42,192.168.1.221,00:93:20:94:90:35,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-07 19:50:13,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-29 04:01:20,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-15 04:50:01,192.168.1.172,00:69:32:40:39:59,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-20 15:21:03,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-05 02:32:51,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-14 09:44:20,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-15 14:52:11,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-01-22 10:12:02,192.168.1.14,00:4E:5F:6A:7B:8C,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-24 22:41:43,192.168.1.183,00:27:40:70:86:18,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-01-29 19:28:33,192.168.1.215,00:35:91:13:62:53,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-03-05 12:09:02,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-06 04:37:46,192.168.1.173,00:88:90:64:59:77,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-21 11:22:42,192.168.1.225,00:27:73:53:66:90,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-16 16:10:50,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-27 18:31:13,192.168.1.241,00:74:76:52:84:31,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-01-28 00:17:23,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-01-25 20:39:41,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-08 00:49:08,192.168.1.13,00:3D:4E:5F:6A:7B,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-26 22:37:32,192.168.1.65,00:60:60:88:82:34,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-06 02:39:12,192.168.1.58,00:51:12:92:94:64,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-03-10 19:15:16,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-03-17 02:06:18,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-01-23 12:11:52,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-15 10:00:15,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-02-02 01:26:49,192.168.1.174,00:65:59:18:85:24,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-21 18:08:06,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-03-06 22:09:32,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-19 22:06:30,192.168.1.201,00:28:50:83:47:64,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-02-25 19:04:42,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-05 05:35:03,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-21 05:22:40,192.168.1.87,00:71:23:85:39:19,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-19 04:36:14,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-20 06:44:26,192.168.1.206,00:84:23:44:99:12,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-09 13:32:54,192.168.1.216,00:51:48:21:50:17,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-27 06:24:44,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-06 03:59:32,192.168.1.220,00:24:97:45:81:19,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-14 10:58:59,192.168.1.11,00:1B:3C:4D:5E:6F,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-20 22:20:17,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-29 08:38:32,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-18 18:57:06,192.168.1.205,00:30:99:30:46:50,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-01 00:31:25,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),hitksh,Hit@1825!,Genuine,Success
2025-02-15 01:09:28,192.168.1.233,00:45:12:42:12:23,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-27 17:46:14,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-23 04:34:42,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),priyaverma,Priya#Secure789,Genuine,Success
2025-03-09 13:53:26,192.168.1.162,00:49:16:39:94:13,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-10 01:21:43,192.168.1.88,00:31:19:52:13:43,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-09 12:28:02,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-02 05:23:43,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-11 02:12:30,192.168.1.44,00:76:67:80:91:34,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-02-04 21:02:04,192.168.1.205,00:46:12:52:96:45,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-03-17 06:18:01,192.168.1.29,00:89:64:92:82:11,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-24 20:04:42,192.168.1.49,00:11:94:60:21:50,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-17 08:48:46,192.168.1.168,00:27:64:10:22:13,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-25 15:12:51,192.168.1.127,00:17:41:76:47:22,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,admin123,Brute Force,Blocked
2025-02-16 19:02:15,192.168.1.14,00:4E:5F:6A:7B:8C,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-02 19:04:53,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-01-21 12:50:22,192.168.1.14,00:4E:5F:6A:7B:8C,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-04 15:13:03,192.168.1.196,00:78:67:44:88:26,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-23 09:25:04,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-03-20 00:05:49,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-01-28 10:53:50,192.168.1.12,00:2C:3D:4E:5F:60,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-09 23:02:20,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-20 18:35:49,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-12 08:39:14,192.168.1.12,00:2C:3D:4E:5F:60,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-02-20 14:13:12,192.168.1.50,00:17:32:47:72:97,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-04 14:53:31,192.168.1.12,00:2C:3D:4E:5F:60,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-04 00:56:36,192.168.1.13,00:3D:4E:5F:6A:7B,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-11 15:21:04,192.168.1.230,00:49:34:82:62:83,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-02-14 20:49:20,192.168.1.133,00:60:37:15:77:46,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-01-27 19:19:08,192.168.1.21,00:75:49:63:93:28,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-13 16:22:26,192.168.1.11,00:1B:3C:4D:5E:6F,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-03-21 22:36:35,192.168.1.11,00:1B:3C:4D:5E:6F,Safari/537.36 (Macintosh; Intel Mac OS X 11_2_3),priyaverma,Priya#Secure789,Genuine,Success
2025-03-12 13:42:51,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-23 12:22:22,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-13 11:58:48,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-11 01:37:40,192.168.1.13,00:3D:4E:5F:6A:7B,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-06 00:38:19,192.168.1.211,00:74:19:79:14:11,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-02-10 09:32:42,192.168.1.243,00:88:79:19:28:63,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-04 20:02:52,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Edge/116.0.1938.81 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-02-01 17:17:46,192.168.1.221,00:74:45:32:28:22,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,password,Credential Stuffing,Blocked
2025-03-21 02:48:23,192.168.1.13,00:3D:4E:5F:6A:7B,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-27 01:32:48,192.168.1.58,00:16:79:25:83:89,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-14 06:49:25,192.168.1.77,00:97:43:35:94:73,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,password,Credential Stuffing,Blocked
2025-02-11 01:06:41,192.168.1.209,00:57:25:18:68:78,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-01-27 13:03:43,192.168.1.76,00:50:93:81:85:76,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-03-16 16:10:39,192.168.1.94,00:21:49:92:59:11,Brave/95.0.4638.69 (Macintosh; Intel Mac OS X 10_15_7),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-26 23:58:14,192.168.1.98,00:70:34:86:30:33,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,admin123,Brute Force,Blocked
2025-03-11 18:55:53,192.168.1.14,00:4E:5F:6A:7B:8C,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),rahulnair,Rahul@Nair#2024,Genuine,Success
2025-03-20 20:12:55,192.168.1.33,00:11:76:55:87:41,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-02-05 21:05:06,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),amitsharma,Amit!Sharma#999,Genuine,Success
2025-02-17 08:54:47,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Chrome/110.0.5481.177 (Windows NT 10.0; Win64; x64),snehapatil,Sneha$Patil@456,Genuine,Success
2025-03-04 00:46:44,192.168.1.163,00:95:12:28:84:22,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,admin123,Brute Force,Blocked
2025-01-28 05:47:49,192.168.1.68,00:44:76:16:15:54,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-28 06:52:46,192.168.1.57,00:71:46:56:97:69,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-01-23 23:25:22,192.168.1.11,00:1B:3C:4D:5E:6F,Chrome/91.0.4472.102 (X11; CrOS x86_64 13020.82.0),hitksh,Hit@1825!,Genuine,Success
2025-03-11 08:23:45,192.168.1.12,00:2C:3D:4E:5F:60,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),hitksh,Hit@1825!,Genuine,Success
2025-02-06 18:42:40,192.168.1.54,00:94:51:49:76:11,Safari/537.36 (Windows NT 10.0; Win64; x64),unknown,hacker@123,Keylogger Detected,Blocked
2025-03-03 14:20:43,192.168.1.244,00:79:76:52:51:73,Chrome/94.0.4606.81 (X11; Ubuntu; Linux x86_64),unknown,hacker@123,Keylogger Detected,Blocked
2025-02-05 21:43:45,192.168.1.97,00:84:10:58:27:78,Chromium/91.0.4472.114 (X11; Linux x86_64),unknown,session_token_hijack,Session Hijacking,Blocked
2025-03-04 21:05:45,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),priyaverma,Priya#Secure789,Genuine,Success
2025-02-22 15:51:43,192.168.1.233,00:60:83:33:55:85,Edge/91.0.864.64 (Windows NT 6.1; Win64; x64),unknown,' OR '1'='1,SQL Injection,Blocked
2025-03-07 02:53:48,2401:4900:1cb2:9d6:5165:c012:cf2a:400e,40-C2-BA-7B-9D-88,Brave/92.0.4515.159 (Windows NT 10.0; Win64; x64),rahulnair,Rahul@Nair#2024,Genuine,Success
